order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0009987,11/25/2022,20221125,CUS01089,14,EMP0201,Credit Card,Completed,390,180
ORD0004518,11/25/2022,20221125,CUS02343,2,EMP0048,InstaPay,Completed,133,70
ORD0011703,11/25/2022,20221125,CUS02452,5,EMP0104,Vodafone Cash,Returned,318.5,160
ORD0004766,11/25/2022,20221125,CUS01824,7,EMP0133,Fawry,Completed,523,270
ORD0010611,11/25/2022,20221125,CUS01230,6,EMP0123,Vodafone Cash,Completed,10520,8790
ORD0005848,11/25/2022,20221125,CUS01125,7,EMP0131,InstaPay,Completed,13240,10520
ORD0005078,11/25/2022,20221125,CUS01459,6,EMP0117,InstaPay,Completed,1314,720
ORD0003209,11/25/2022,20221125,CUS01938,4,EMP0086,Cash,Returned,1412,710
ORD0008339,11/25/2022,20221125,CUS01161,12,EMP0184,Debit Card,Completed,674,360
ORD0007673,11/26/2022,20221126,CUS02275,2,EMP0048,Cash,Completed,285,140
ORD0004861,11/26/2022,20221126,CUS01760,1,EMP0022,InstaPay,Completed,180,80
ORD0006059,11/26/2022,20221126,CUS01225,2,EMP0035,Credit Card,Cancelled,2171,1120
ORD0009466,11/26/2022,20221126,CUS00376,2,EMP0051,Debit Card,Completed,234,130
ORD0011090,11/26/2022,20221126,CUS01278,5,EMP0104,InstaPay,Completed,1148,580
ORD0004479,11/26/2022,20221126,CUS00342,12,EMP0181,Credit Card,Completed,1351.5,780
ORD0007733,11/26/2022,20221126,CUS01830,10,EMP0157,Vodafone Cash,Completed,266,140
ORD0003936,11/27/2022,20221127,CUS00178,4,EMP0091,Vodafone Cash,Completed,190,90
ORD0008213,11/27/2022,20221127,CUS02817,7,EMP0129,Fawry,Completed,1644.5,860
ORD0009844,11/27/2022,20221127,CUS02059,2,EMP0052,InstaPay,Completed,2088,1120
ORD0011439,11/27/2022,20221127,CUS01694,7,EMP0136,Credit Card,Cancelled,983,490
ORD0001328,11/27/2022,20221127,CUS01239,15,EMP0210,Credit Card,Completed,1532,780
ORD0008668,11/27/2022,20221127,CUS00989,11,No_Employee_id,Fawry,Completed,384,210
ORD0011638,11/27/2022,20221127,CUS00539,4,EMP0080,Debit Card,Completed,285,140
ORD0005219,11/27/2022,20221127,CUS00849,3,EMP0074,Credit Card,Returned,1752,940
ORD0008790,11/27/2022,20221127,CUS02627,7,EMP0127,Cash,Completed,17575,14800
ORD0001200,11/28/2022,20221128,CUS01387,6,EMP0125,InstaPay,Completed,918,510
ORD0006570,11/28/2022,20221128,CUS01393,11,EMP0165,Fawry,Completed,9745,8910
ORD0001831,11/28/2022,20221128,CUS02307,11,EMP0169,Cash,Returned,675,360
ORD0010967,11/28/2022,20221128,CUS01874,14,EMP0199,Vodafone Cash,Completed,370,180
ORD0007101,11/28/2022,20221128,CUS02744,15,EMP0207,Vodafone Cash,Completed,76,40
ORD0006582,11/28/2022,20221128,CUS02774,5,EMP0097,Fawry,Completed,2348.5,1190
ORD0007048,11/28/2022,20221128,CUS01762,1,EMP0019,Debit Card,Completed,1852.5,990
ORD0008003,11/28/2022,20221128,CUS02369,6,EMP0117,Credit Card,Completed,3252.5,2230
ORD0002232,11/28/2022,20221128,CUS01114,4,EMP0083,Cash,Completed,1139.5,620
ORD0008379,11/28/2022,20221128,CUS02034,2,EMP0047,InstaPay,Completed,377,210
ORD0000224,11/28/2022,20221128,CUS01519,1,EMP0021,Vodafone Cash,Returned,1306.5,630
ORD0007090,11/29/2022,20221129,CUS00145,2,EMP0034,Fawry,Completed,1402,680
ORD0001300,11/29/2022,20221129,CUS02962,6,EMP0126,Vodafone Cash,Completed,13012,11580
ORD0002054,11/29/2022,20221129,CUS00792,1,EMP0021,Vodafone Cash,Completed,34799,31330
ORD0009718,11/29/2022,20221129,CUS01035,10,EMP0163,Vodafone Cash,Cancelled,1716,900
ORD0011612,11/29/2022,20221129,CUS01125,11,EMP0166,Credit Card,Completed,707,380
ORD0001188,11/29/2022,20221129,CUS02549,6,EMP0113,InstaPay,Completed,1768.5,990
ORD0011357,11/29/2022,20221129,CUS02585,15,EMP0212,Credit Card,Completed,1384.5,670
ORD0000158,11/29/2022,20221129,CUS00952,1,EMP0008,Cash,Completed,978.5,500
ORD0002064,11/30/2022,20221130,CUS00567,3,EMP0067,Debit Card,Completed,12370,9880
ORD0002180,11/30/2022,20221130,CUS00520,13,EMP0186,InstaPay,Completed,570,280
ORD0011694,11/30/2022,20221130,CUS02125,7,EMP0130,Credit Card,Completed,6230,7100
ORD0005861,11/30/2022,20221130,CUS00604,5,EMP0108,InstaPay,Completed,672,350
ORD0003820,11/30/2022,20221130,CUS01321,8,EMP0144,Credit Card,Completed,2783.5,1830
ORD0002885,11/30/2022,20221130,CUS00893,5,EMP0110,Debit Card,Completed,15550.5,12950
ORD0000780,11/30/2022,20221130,CUS02783,13,EMP0188,Fawry,Completed,2303.5,1210
ORD0000712,11/30/2022,20221130,CUS01832,9,EMP0151,Credit Card,Completed,31800,25400
ORD0000161,11/30/2022,20221130,CUS02845,4,EMP0091,Credit Card,Completed,11476,9250
ORD0010221,12/1/2022,20221201,CUS00801,4,No_Employee_id,Fawry,Completed,713,360
ORD0010368,12/1/2022,20221201,CUS00145,12,EMP0183,Vodafone Cash,Completed,471,280
ORD0005346,12/1/2022,20221201,CUS02315,10,EMP0160,Fawry,Completed,527,300
ORD0003462,12/1/2022,20221201,CUS02795,8,EMP0144,Credit Card,Completed,946,490
ORD0005722,12/1/2022,20221201,CUS01647,10,EMP0160,InstaPay,Completed,370,180
ORD0007931,12/1/2022,20221201,CUS01838,12,EMP0184,InstaPay,Completed,5713,4550
ORD0001875,12/1/2022,20221201,CUS02674,3,EMP0071,Credit Card,Completed,15307.5,12490
ORD0007331,12/1/2022,20221201,CUS00920,8,No_Employee_id,Vodafone Cash,Completed,675,350
ORD0006489,12/1/2022,20221201,CUS00251,1,EMP0005,InstaPay,Completed,390,240
ORD0007225,12/1/2022,20221201,CUS01217,1,EMP0025,Cash,Completed,279,150
ORD0000219,12/2/2022,20221202,CUS01388,9,EMP0151,InstaPay,Completed,136,70
ORD0000154,12/2/2022,20221202,CUS02650,4,EMP0094,Cash,Returned,1155.5,630
ORD0005562,12/2/2022,20221202,CUS00729,13,EMP0190,Credit Card,Completed,507.5,250
ORD0002235,12/2/2022,20221202,CUS02428,5,EMP0106,Debit Card,Completed,1202,700
ORD0009383,12/2/2022,20221202,CUS00220,5,EMP0109,Vodafone Cash,Completed,1358,760
ORD0000614,12/2/2022,20221202,CUS00114,11,EMP0167,Vodafone Cash,Completed,787.5,420
ORD0004160,12/3/2022,20221203,CUS01714,6,EMP0113,Debit Card,Completed,1793.5,940
ORD0009882,12/3/2022,20221203,CUS01248,11,EMP0171,Fawry,Completed,776,400
ORD0000361,12/3/2022,20221203,CUS02792,11,EMP0167,Credit Card,Returned,2326.5,1260
ORD0000472,12/3/2022,20221203,CUS02143,10,EMP0156,Fawry,Completed,516,290
ORD0003891,12/3/2022,20221203,CUS02504,4,EMP0090,Cash,Completed,85.5,40
ORD0002731,12/3/2022,20221203,CUS02148,11,EMP0168,InstaPay,Completed,28926,25570
ORD0007589,12/4/2022,20221204,CUS02332,11,EMP0168,Debit Card,Cancelled,612.5,320
ORD0010238,12/4/2022,20221204,CUS02350,8,EMP0137,Credit Card,Completed,365,190
ORD0011308,12/4/2022,20221204,CUS01640,2,EMP0033,Debit Card,Completed,2490,1940
ORD0000281,12/4/2022,20221204,CUS01867,4,EMP0087,Credit Card,Completed,1224,640
ORD0000175,12/4/2022,20221204,CUS01478,1,EMP0003,Fawry,Completed,2761,1780
ORD0002389,12/4/2022,20221204,CUS02885,6,EMP0116,Cash,Completed,517,300
ORD0008387,12/4/2022,20221204,CUS00644,1,EMP0011,Credit Card,Completed,236.5,110
ORD0008498,12/4/2022,20221204,CUS02860,4,EMP0082,Cash,Completed,6038,6010
ORD0009465,12/4/2022,20221204,CUS00153,3,EMP0067,Vodafone Cash,Completed,966,470
ORD0005593,12/4/2022,20221204,CUS00898,4,EMP0092,Credit Card,Completed,640.5,320
ORD0001627,12/4/2022,20221204,CUS02066,3,No_Employee_id,Cash,Completed,778,400
ORD0003748,12/4/2022,20221204,CUS00316,1,EMP0006,InstaPay,Completed,1106,650
ORD0004382,12/4/2022,20221204,CUS00674,2,EMP0054,InstaPay,Completed,917,460
ORD0009100,12/4/2022,20221204,CUS02279,7,EMP0127,InstaPay,Completed,720,380
ORD0003036,12/4/2022,20221204,CUS02250,2,EMP0039,Fawry,Completed,547,280
ORD0005691,12/4/2022,20221204,CUS00518,4,EMP0086,Cash,Completed,15461,13790
ORD0007715,12/4/2022,20221204,CUS00611,15,EMP0208,Fawry,Completed,427.5,220
ORD0006264,12/4/2022,20221204,CUS02095,7,EMP0127,Cash,Completed,2176,1190
ORD0005477,12/5/2022,20221205,CUS01738,1,EMP0026,Fawry,Completed,572,330
ORD0002415,12/5/2022,20221205,CUS02350,1,EMP0027,Vodafone Cash,Completed,630,340
ORD0008381,12/5/2022,20221205,CUS01948,4,No_Employee_id,Vodafone Cash,Completed,90,40
ORD0009059,12/5/2022,20221205,CUS01466,1,EMP0001,Cash,Completed,39720,31570
ORD0010601,12/5/2022,20221205,CUS00713,2,EMP0050,Vodafone Cash,Returned,280,120
ORD0004945,12/5/2022,20221205,CUS02061,3,EMP0055,InstaPay,Completed,1752,1080
ORD0006997,12/6/2022,20221206,CUS00022,13,EMP0191,Debit Card,Completed,653,360
ORD0001281,12/6/2022,20221206,CUS02682,2,EMP0032,Fawry,Completed,126,70
ORD0008018,12/6/2022,20221206,CUS01366,14,EMP0195,InstaPay,Completed,2552,1330
ORD0001499,12/6/2022,20221206,CUS02071,2,EMP0029,Credit Card,Returned,252,140
ORD0003810,12/6/2022,20221206,CUS01120,3,EMP0068,InstaPay,Completed,1350,660
ORD0007956,12/6/2022,20221206,CUS01453,12,EMP0183,Fawry,Completed,120,60
ORD0007532,12/6/2022,20221206,CUS02106,10,EMP0153,Fawry,Completed,500.5,280
ORD0006129,12/6/2022,20221206,CUS00918,8,EMP0141,Fawry,Completed,12540,10500
ORD0006887,12/6/2022,20221206,CUS02198,13,EMP0185,InstaPay,Completed,11464,9510
ORD0006983,12/6/2022,20221206,CUS02675,3,EMP0077,Debit Card,Returned,380,200
ORD0008544,12/6/2022,20221206,CUS02189,5,EMP0101,Vodafone Cash,Completed,61575,60950
ORD0011047,12/6/2022,20221206,CUS01190,1,EMP0011,Credit Card,Cancelled,3566,2690
ORD0008332,12/6/2022,20221206,CUS00919,2,EMP0039,Cash,Completed,1289.5,620
ORD0001862,12/6/2022,20221206,CUS01533,11,EMP0172,Fawry,Completed,130,60
ORD0006926,12/6/2022,20221206,CUS00509,1,EMP0023,Cash,Completed,1154,590
ORD0002174,12/6/2022,20221206,CUS01521,1,No_Employee_id,Vodafone Cash,Cancelled,320,150
ORD0002437,12/7/2022,20221207,CUS02662,2,EMP0051,Debit Card,Completed,266,140
ORD0009429,12/7/2022,20221207,CUS02346,3,EMP0074,Debit Card,Returned,63240,59600
ORD0011355,12/7/2022,20221207,CUS00895,1,EMP0017,Debit Card,Completed,304,160
ORD0009768,12/7/2022,20221207,CUS00404,14,EMP0198,Cash,Completed,470,230
ORD0009147,12/7/2022,20221207,CUS01590,1,EMP0007,Debit Card,Completed,97.5,60
ORD0004256,12/7/2022,20221207,CUS00750,5,EMP0097,Debit Card,Completed,424,210
ORD0005366,12/7/2022,20221207,CUS01277,10,EMP0159,Fawry,Completed,853,470
ORD0000122,12/7/2022,20221207,CUS00385,2,EMP0049,Cash,Completed,2680,1920
ORD0007963,12/7/2022,20221207,CUS01067,5,EMP0102,InstaPay,Completed,1120,680
ORD0011100,12/7/2022,20221207,CUS01108,13,EMP0187,Fawry,Completed,1257,660
ORD0006672,12/7/2022,20221207,CUS01294,8,EMP0141,Fawry,Completed,2392,1200
ORD0001658,12/7/2022,20221207,CUS00331,5,EMP0109,Cash,Completed,782,390
ORD0010649,12/7/2022,20221207,CUS01604,5,EMP0103,Fawry,Completed,1266,750
ORD0011212,12/7/2022,20221207,CUS01881,14,EMP0202,InstaPay,Completed,10251,8980
ORD0003030,12/8/2022,20221208,CUS00619,1,EMP0007,Debit Card,Completed,811,400
ORD0004347,12/8/2022,20221208,CUS00510,4,EMP0090,Cash,Completed,2256,1150
ORD0007890,12/8/2022,20221208,CUS00704,1,EMP0023,Vodafone Cash,Completed,2523,1250
ORD0001721,12/8/2022,20221208,CUS02579,3,EMP0072,InstaPay,Completed,540,400
ORD0002435,12/8/2022,20221208,CUS02089,6,EMP0117,Fawry,Completed,28051,22010
ORD0001366,12/8/2022,20221208,CUS00916,7,EMP0136,Fawry,Completed,800,700
ORD0011854,12/8/2022,20221208,CUS02729,2,EMP0051,Vodafone Cash,Completed,1140,560
ORD0002763,12/8/2022,20221208,CUS01786,14,EMP0201,Fawry,Completed,15465.5,13000
ORD0005042,12/8/2022,20221208,CUS01590,3,EMP0075,Cash,Returned,909,490
ORD0008453,12/8/2022,20221208,CUS02458,1,EMP0018,Cash,Completed,830,370
ORD0005656,12/9/2022,20221209,CUS02917,4,EMP0092,InstaPay,Completed,560,280
ORD0009334,12/9/2022,20221209,CUS00370,14,EMP0195,InstaPay,Cancelled,29492,25700
ORD0000587,12/9/2022,20221209,CUS02388,4,EMP0088,InstaPay,Completed,2166,1110
ORD0002487,12/9/2022,20221209,CUS00714,2,EMP0037,Vodafone Cash,Completed,5391,4220
ORD0009446,12/9/2022,20221209,CUS00614,1,EMP0006,Debit Card,Completed,1299.5,660
ORD0010477,12/9/2022,20221209,CUS02937,1,EMP0009,Cash,Completed,1356,750
ORD0002472,12/9/2022,20221209,CUS01374,3,EMP0076,Cash,Completed,2389,1170
ORD0005516,12/9/2022,20221209,CUS01863,2,EMP0051,InstaPay,Completed,920,460
ORD0000066,12/9/2022,20221209,CUS01412,3,EMP0061,Debit Card,Returned,12330,10810
ORD0008035,12/9/2022,20221209,CUS00768,11,EMP0173,Cash,Completed,21420,24300
ORD0006355,12/9/2022,20221209,CUS02294,1,EMP0028,Cash,Completed,630,310
ORD0005072,12/9/2022,20221209,CUS02893,4,EMP0081,Debit Card,Completed,510,240
ORD0001562,12/10/2022,20221210,CUS00907,3,EMP0071,InstaPay,Completed,350,170
ORD0004584,12/10/2022,20221210,CUS00310,1,EMP0005,Cash,Completed,105,70
ORD0010635,12/10/2022,20221210,CUS00576,7,EMP0134,Debit Card,Completed,900,490
ORD0004815,12/10/2022,20221210,CUS02754,2,EMP0052,InstaPay,Completed,752,370
ORD0008159,12/10/2022,20221210,CUS01449,7,EMP0136,Credit Card,Completed,2284,1250
ORD0002626,12/10/2022,20221210,CUS01170,12,EMP0180,InstaPay,Completed,71235,66580
ORD0003395,12/10/2022,20221210,CUS00510,15,EMP0212,Vodafone Cash,Completed,240,160
ORD0009316,12/10/2022,20221210,CUS01044,2,EMP0032,Credit Card,Cancelled,150,70
ORD0003878,12/10/2022,20221210,CUS02878,2,EMP0029,InstaPay,Completed,320,170
ORD0002555,12/10/2022,20221210,CUS02686,11,EMP0168,Vodafone Cash,Returned,1111,640
ORD0004092,12/10/2022,20221210,CUS02205,13,EMP0186,InstaPay,Completed,1020,480
ORD0000417,12/10/2022,20221210,CUS02988,3,EMP0057,InstaPay,Returned,952,480
ORD0003357,12/10/2022,20221210,CUS00470,5,EMP0095,Fawry,Completed,3142,2030
ORD0003779,12/10/2022,20221210,CUS00997,15,EMP0214,Debit Card,Completed,6421,4990
ORD0003435,12/10/2022,20221210,CUS00073,10,EMP0162,Cash,Cancelled,11179.5,9900
ORD0003617,12/10/2022,20221210,CUS00469,2,EMP0030,Fawry,Completed,26700,21300
ORD0010698,12/11/2022,20221211,CUS00276,3,EMP0064,Vodafone Cash,Completed,2650,1880
ORD0001494,12/11/2022,20221211,CUS00994,11,EMP0167,Cash,Returned,700,350
ORD0006345,12/11/2022,20221211,CUS01130,1,EMP0012,InstaPay,Completed,1490,830
ORD0009114,12/11/2022,20221211,CUS01463,11,EMP0166,Credit Card,Returned,2500,2000
ORD0007266,12/11/2022,20221211,CUS00663,1,EMP0021,InstaPay,Completed,162,80
ORD0006548,12/11/2022,20221211,CUS00679,1,EMP0015,Vodafone Cash,Completed,1730,930
ORD0004932,12/11/2022,20221211,CUS02621,10,EMP0162,Credit Card,Completed,140,70
ORD0001763,12/11/2022,20221211,CUS00929,10,EMP0157,Debit Card,Completed,3900,3700
ORD0002097,12/11/2022,20221211,CUS00990,12,EMP0180,Vodafone Cash,Completed,11004,10130
ORD0005643,12/11/2022,20221211,CUS00235,3,EMP0064,Debit Card,Completed,199.5,100
ORD0010312,12/11/2022,20221211,CUS01861,4,EMP0091,Credit Card,Completed,531,290
ORD0002444,12/11/2022,20221211,CUS02197,14,EMP0200,Debit Card,Completed,1860,1000
ORD0008943,12/11/2022,20221211,CUS00303,2,EMP0048,Credit Card,Completed,658.5,360
ORD0002436,12/12/2022,20221212,CUS02939,9,EMP0151,Debit Card,Completed,25710,22640
ORD0000547,12/12/2022,20221212,CUS00214,1,EMP0025,Fawry,Completed,430,210
ORD0003247,12/12/2022,20221212,CUS00890,2,EMP0049,Fawry,Completed,288,150
ORD0010922,12/12/2022,20221212,CUS02159,1,EMP0009,Credit Card,Completed,540,290
ORD0007682,12/12/2022,20221212,CUS01011,14,EMP0203,Debit Card,Completed,9091,9360
ORD0007033,12/12/2022,20221212,CUS02927,12,EMP0175,Cash,Completed,200,100
ORD0004573,12/12/2022,20221212,CUS01667,2,EMP0043,Credit Card,Completed,1368,790
ORD0000765,12/12/2022,20221212,CUS00618,5,EMP0110,Cash,Completed,1542,810
ORD0007547,12/13/2022,20221213,CUS02246,14,EMP0201,Vodafone Cash,Completed,198,100
ORD0011306,12/13/2022,20221213,CUS00419,7,EMP0136,Cash,Completed,266,140
ORD0010379,12/13/2022,20221213,CUS01352,7,EMP0134,Vodafone Cash,Completed,1248,660
ORD0006389,12/13/2022,20221213,CUS02651,4,EMP0084,Fawry,Completed,590,280
ORD0005815,12/13/2022,20221213,CUS01302,7,EMP0130,Debit Card,Completed,920,420
ORD0007932,12/13/2022,20221213,CUS00989,3,EMP0072,Debit Card,Completed,153,80
ORD0002476,12/13/2022,20221213,CUS02989,4,EMP0086,Debit Card,Completed,2564,1360
ORD0010808,12/13/2022,20221213,CUS00277,3,EMP0077,Vodafone Cash,Cancelled,861,530
ORD0007745,12/13/2022,20221213,CUS02953,4,EMP0088,Vodafone Cash,Completed,618,340
ORD0008715,12/13/2022,20221213,CUS02773,2,EMP0044,Vodafone Cash,Completed,1718,940
ORD0008911,12/13/2022,20221213,CUS00401,13,EMP0186,Cash,Completed,260,130
ORD0008842,12/13/2022,20221213,CUS00634,6,EMP0117,Debit Card,Completed,432,210
ORD0001500,12/14/2022,20221214,CUS00332,4,EMP0090,Credit Card,Completed,1317.5,660
ORD0003106,12/14/2022,20221214,CUS01807,2,EMP0038,Cash,Completed,12540,10600
ORD0008250,12/14/2022,20221214,CUS00791,12,EMP0180,InstaPay,Completed,1350,660
ORD0011592,12/14/2022,20221214,CUS01723,15,EMP0216,Cash,Completed,5015,4700
ORD0005263,12/14/2022,20221214,CUS01066,10,EMP0160,Cash,Completed,2515,1420
ORD0010511,12/14/2022,20221214,CUS02818,5,EMP0101,Credit Card,Returned,13520,12380
ORD0002002,12/14/2022,20221214,CUS00519,4,EMP0085,Debit Card,Completed,306,160
ORD0001668,12/14/2022,20221214,CUS01060,11,EMP0173,InstaPay,Cancelled,1054.5,540
ORD0008255,12/14/2022,20221214,CUS00956,3,EMP0067,Debit Card,Completed,256,140
ORD0000918,12/15/2022,20221215,CUS00287,3,EMP0076,Fawry,Completed,824.5,500
ORD0000358,12/15/2022,20221215,CUS00314,3,EMP0072,Cash,Completed,2040,1200
ORD0002688,12/15/2022,20221215,CUS02825,13,EMP0186,Vodafone Cash,Completed,1174,580
ORD0003916,12/15/2022,20221215,CUS01399,2,EMP0049,Debit Card,Completed,746,360
ORD0003915,12/15/2022,20221215,CUS01012,3,EMP0064,InstaPay,Completed,2095.5,1160
ORD0008942,12/15/2022,20221215,CUS00132,1,No_Employee_id,Vodafone Cash,Completed,152,70
ORD0006424,12/15/2022,20221215,CUS00450,4,EMP0086,Vodafone Cash,Returned,2180,1080
ORD0000852,12/15/2022,20221215,CUS01949,1,EMP0024,Fawry,Returned,162,80
ORD0000740,12/15/2022,20221215,CUS00714,6,EMP0124,Credit Card,Completed,660,320
ORD0008214,12/15/2022,20221215,CUS00038,1,EMP0012,InstaPay,Completed,864,480
ORD0011565,12/15/2022,20221215,CUS00196,4,EMP0091,Debit Card,Completed,1076,560
ORD0008092,12/15/2022,20221215,CUS00375,11,EMP0171,Vodafone Cash,Completed,1010,490
ORD0001390,12/15/2022,20221215,CUS02322,1,EMP0005,InstaPay,Completed,722,360
ORD0005680,12/15/2022,20221215,CUS01582,2,EMP0050,InstaPay,Completed,396,180
ORD0004754,12/15/2022,20221215,CUS01936,4,EMP0088,Debit Card,Completed,25241.5,24560
ORD0004301,12/15/2022,20221215,CUS02810,1,EMP0003,InstaPay,Completed,1067,640
ORD0011005,12/16/2022,20221216,CUS02353,10,EMP0155,Cash,Completed,1706.5,910
ORD0001566,12/16/2022,20221216,CUS01292,13,EMP0185,Cash,Completed,380,180
ORD0003020,12/16/2022,20221216,CUS00811,1,EMP0016,Vodafone Cash,Completed,144.5,80
ORD0008262,12/16/2022,20221216,CUS02114,3,EMP0065,Cash,Completed,1318.5,640
ORD0007640,12/16/2022,20221216,CUS01133,2,EMP0051,Debit Card,Returned,750,410
ORD0011015,12/16/2022,20221216,CUS01685,2,EMP0046,Cash,Completed,2800,1520
ORD0003212,12/16/2022,20221216,CUS00102,1,EMP0005,InstaPay,Completed,1428,840
ORD0004431,12/16/2022,20221216,CUS02298,3,No_Employee_id,Vodafone Cash,Completed,423,230
ORD0004456,12/16/2022,20221216,CUS00330,15,EMP0212,Vodafone Cash,Completed,9354.5,9490
ORD0008630,12/16/2022,20221216,CUS00236,4,EMP0082,Debit Card,Completed,880,440
ORD0011813,12/16/2022,20221216,CUS00825,5,EMP0101,Fawry,Completed,910,480
ORD0005548,12/16/2022,20221216,CUS01161,3,EMP0070,Cash,Completed,690,340
ORD0002648,12/17/2022,20221217,CUS00193,9,EMP0147,Debit Card,Cancelled,315,170
ORD0011687,12/17/2022,20221217,CUS00556,3,EMP0058,InstaPay,Returned,970.5,500
ORD0001126,12/17/2022,20221217,CUS01816,8,No_Employee_id,Credit Card,Completed,272,170
ORD0005927,12/17/2022,20221217,CUS02139,6,EMP0117,Fawry,Completed,522,290
ORD0011531,12/17/2022,20221217,CUS00089,5,No_Employee_id,Credit Card,Completed,953,490
ORD0005997,12/17/2022,20221217,CUS01954,2,EMP0049,Vodafone Cash,Returned,840,400
ORD0002839,12/17/2022,20221217,CUS00386,6,EMP0119,Cash,Completed,649,350
ORD0002383,12/17/2022,20221217,CUS02630,2,EMP0034,Debit Card,Completed,1480.5,800
ORD0004590,12/17/2022,20221217,CUS01454,1,EMP0001,InstaPay,Completed,594,320
ORD0002151,12/17/2022,20221217,CUS00850,3,EMP0064,Fawry,Completed,8840,7120
ORD0010096,12/17/2022,20221217,CUS02521,15,EMP0216,Vodafone Cash,Completed,13230,10380
ORD0004585,12/17/2022,20221217,CUS02214,5,EMP0100,Debit Card,Completed,2234,1220
ORD0010322,12/17/2022,20221217,CUS02055,3,EMP0075,Cash,Completed,1367,750
ORD0006543,12/18/2022,20221218,CUS02616,3,EMP0059,Cash,Completed,1080,540
ORD0004546,12/18/2022,20221218,CUS00730,1,EMP0021,InstaPay,Completed,420,210
ORD0003522,12/18/2022,20221218,CUS00821,2,EMP0032,InstaPay,Completed,684,360
ORD0008541,12/18/2022,20221218,CUS02418,11,EMP0173,Vodafone Cash,Completed,613.5,330
ORD0004322,12/18/2022,20221218,CUS00719,5,EMP0096,Vodafone Cash,Completed,256.5,130
ORD0011835,12/18/2022,20221218,CUS01284,8,EMP0142,InstaPay,Completed,7790,5600
ORD0002413,12/18/2022,20221218,CUS02338,9,EMP0150,Vodafone Cash,Completed,675,410
ORD0011268,12/18/2022,20221218,CUS01225,1,EMP0028,Fawry,Completed,1708,800
ORD0003012,12/18/2022,20221218,CUS01522,11,EMP0172,Fawry,Completed,714.5,390
ORD0006364,12/18/2022,20221218,CUS02355,2,EMP0039,Credit Card,Completed,510,240
ORD0000885,12/19/2022,20221219,CUS01105,12,EMP0178,Debit Card,Completed,14800,14800
ORD0006375,12/19/2022,20221219,CUS01953,1,EMP0009,Debit Card,Completed,270,130
ORD0010134,12/19/2022,20221219,CUS01353,4,EMP0081,Fawry,Completed,540,260
ORD0010337,12/19/2022,20221219,CUS00933,12,EMP0180,Credit Card,Completed,170,80
ORD0003004,12/19/2022,20221219,CUS02618,6,EMP0122,Cash,Cancelled,32389.5,25240
ORD0011899,12/19/2022,20221219,CUS00173,1,EMP0004,Fawry,Completed,196,140
ORD0002271,12/19/2022,20221219,CUS00966,2,EMP0050,Vodafone Cash,Completed,3301,1840
ORD0011030,12/19/2022,20221219,CUS00373,1,EMP0002,InstaPay,Completed,514.5,280
ORD0003943,12/19/2022,20221219,CUS00234,7,EMP0131,InstaPay,Completed,500,240
ORD0005114,12/19/2022,20221219,CUS02988,7,EMP0135,Credit Card,Completed,153,80
ORD0008895,12/19/2022,20221219,CUS00456,3,EMP0055,Credit Card,Returned,2175,1140
ORD0000824,12/20/2022,20221220,CUS00075,3,EMP0062,Debit Card,Completed,126,60
ORD0007892,12/20/2022,20221220,CUS02280,1,EMP0010,Vodafone Cash,Returned,597.5,300
ORD0006697,12/20/2022,20221220,CUS02896,2,EMP0052,Fawry,Cancelled,128,70
ORD0001578,12/20/2022,20221220,CUS02144,2,EMP0054,Fawry,Completed,5320,4500
ORD0004922,12/20/2022,20221220,CUS00551,8,EMP0144,Vodafone Cash,Completed,557.5,280
ORD0006502,12/20/2022,20221220,CUS01122,9,EMP0146,Vodafone Cash,Cancelled,224,140
ORD0009414,12/20/2022,20221220,CUS01992,15,EMP0211,Cash,Completed,3028,2090
ORD0005485,12/20/2022,20221220,CUS01141,9,EMP0148,InstaPay,Completed,1361.5,680
ORD0008960,12/20/2022,20221220,CUS01585,13,EMP0189,Vodafone Cash,Completed,1183.5,620
ORD0001141,12/20/2022,20221220,CUS02351,3,No_Employee_id,Fawry,Completed,240,110
ORD0000216,12/20/2022,20221220,CUS00813,1,EMP0027,Vodafone Cash,Completed,972,500
ORD0000967,12/21/2022,20221221,CUS00706,3,EMP0065,InstaPay,Completed,198,100
ORD0010028,12/21/2022,20221221,CUS01825,2,EMP0029,Debit Card,Completed,18000,19200
ORD0005323,12/21/2022,20221221,CUS01012,2,EMP0033,Cash,Completed,504,280
ORD0009323,12/21/2022,20221221,CUS02503,2,EMP0049,Debit Card,Completed,675,350
ORD0002128,12/21/2022,20221221,CUS01811,2,EMP0031,Fawry,Completed,446.5,230
ORD0001873,12/21/2022,20221221,CUS00433,2,EMP0054,Debit Card,Returned,160,80
ORD0003220,12/21/2022,20221221,CUS01886,2,EMP0042,Debit Card,Returned,260,130
ORD0001322,12/21/2022,20221221,CUS00666,14,EMP0197,InstaPay,Completed,2113,1180
ORD0011467,12/21/2022,20221221,CUS02315,3,EMP0061,Vodafone Cash,Completed,270,120
ORD0004960,12/21/2022,20221221,CUS00839,1,EMP0025,Debit Card,Completed,5250,5600
ORD0001776,12/21/2022,20221221,CUS01179,11,EMP0173,Debit Card,Completed,430,210
ORD0002700,12/21/2022,20221221,CUS01804,3,EMP0067,InstaPay,Completed,802.5,410
