order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,,order_status,total_revenue,total_cost
ORD0001441,8/2/2024,20240802,CUS02643,12,EMP0175,Debit Card,,Completed,288,140
ORD0004087,8/2/2024,20240802,CUS02158,7,EMP0134,Cash,,Completed,18870,15500
ORD0004093,8/2/2024,20240802,CUS02818,8,EMP0142,Debit Card,,Completed,680,390
ORD0007683,8/2/2024,20240802,CUS00161,2,EMP0042,Credit Card,,Completed,1660,820
ORD0008789,8/2/2024,20240802,CUS01168,4,EMP0094,Vodafone Cash,,Completed,4815,2410
ORD0001001,8/2/2024,20240802,CUS01113,6,EMP0126,Vodafone Cash,,Completed,3207,1770
ORD0004649,8/2/2024,20240802,CUS01080,3,EMP0076,Debit Card,,Completed,22603.5,17840
ORD0002750,8/2/2024,20240802,CUS02948,8,EMP0140,Cash,,Completed,756,420
ORD0001050,8/2/2024,20240802,CUS01202,2,EMP0043,Cash,,Completed,11100,9900
ORD0000150,8/2/2024,20240802,CUS01493,4,EMP0087,InstaPay,,Completed,498,280
ORD0007835,8/3/2024,20240803,CUS02634,5,EMP0105,Fawry,,Completed,195.5,110
ORD0000397,8/3/2024,20240803,CUS02158,11,EMP0172,InstaPay,,Completed,16568,13800
ORD0001182,8/3/2024,20240803,CUS01438,7,EMP0134,Vodafone Cash,,Completed,1158.5,580
ORD0009580,8/3/2024,20240803,CUS02771,1,EMP0008,Cash,,Completed,81,40
ORD0000625,8/3/2024,20240803,CUS01383,2,EMP0048,Debit Card,,Completed,520.5,290
ORD0009727,8/3/2024,20240803,CUS00014,11,EMP0173,Fawry,,Completed,960,530
ORD0010480,8/4/2024,20240804,CUS01868,12,EMP0180,Credit Card,,Completed,608,280
ORD0000231,8/4/2024,20240804,CUS01994,5,no_employee_id,InstaPay,,Returned,720,360
ORD0009640,8/4/2024,20240804,CUS01810,10,EMP0161,Vodafone Cash,,Returned,4425,4700
ORD0009944,8/4/2024,20240804,CUS02699,10,EMP0161,Cash,,Completed,629,360
ORD0006016,8/4/2024,20240804,CUS02477,1,EMP0013,Vodafone Cash,,Completed,723,370
ORD0003791,8/4/2024,20240804,CUS01554,11,EMP0164,Debit Card,,Returned,1934,950
ORD0011964,8/4/2024,20240804,CUS02248,1,EMP0016,Cash,,Completed,406.5,210
ORD0006237,8/4/2024,20240804,CUS01152,1,EMP0023,Vodafone Cash,,Completed,12070,10330
ORD0003215,8/4/2024,20240804,CUS00375,10,EMP0163,Vodafone Cash,,Completed,1302,790
ORD0011371,8/5/2024,20240805,CUS02726,12,EMP0177,Cash,,Completed,420,200
ORD0005726,8/5/2024,20240805,CUS02114,9,EMP0151,Debit Card,,Completed,1437,710
ORD0003113,8/5/2024,20240805,CUS02224,13,EMP0192,InstaPay,,Completed,490,230
ORD0006263,8/5/2024,20240805,CUS02989,8,EMP0139,Fawry,,Completed,370,180
ORD0002106,8/5/2024,20240805,CUS01377,1,EMP0005,Vodafone Cash,,Completed,2192,2180
ORD0003616,8/5/2024,20240805,CUS01475,9,EMP0146,Cash,,Completed,170,80
ORD0011464,8/5/2024,20240805,CUS00575,1,EMP0024,Cash,,Completed,180,80
ORD0005813,8/5/2024,20240805,CUS00191,12,no_employee_id,Fawry,,Returned,11071,8790
ORD0001534,8/5/2024,20240805,CUS01765,3,EMP0068,Debit Card,,Completed,270,140
ORD0008360,8/5/2024,20240805,CUS01232,6,EMP0126,Cash,,Completed,504,330
ORD0000849,8/6/2024,20240806,CUS02910,9,EMP0147,Credit Card,,Completed,1174.5,580
ORD0008990,8/6/2024,20240806,CUS00554,14,no_employee_id,Cash,,Completed,1210.5,760
ORD0001096,8/6/2024,20240806,CUS00539,4,EMP0092,Vodafone Cash,,Completed,548,310
ORD0004232,8/6/2024,20240806,CUS02422,4,EMP0084,Fawry,,Completed,16840,15470
ORD0003841,8/6/2024,20240806,CUS01495,13,EMP0191,Debit Card,,Completed,2836.5,1400
ORD0000176,8/6/2024,20240806,CUS01956,2,EMP0035,Fawry,,Completed,300,140
ORD0008461,8/6/2024,20240806,CUS01414,2,EMP0039,Credit Card,,Completed,1958,1000
ORD0001915,8/6/2024,20240806,CUS01635,2,EMP0051,Vodafone Cash,,Completed,140,60
ORD0007108,8/6/2024,20240806,CUS02135,5,EMP0108,InstaPay,,Completed,500,250
ORD0008467,8/6/2024,20240806,CUS01926,1,EMP0025,Debit Card,,Completed,884,440
ORD0001608,8/6/2024,20240806,CUS02854,2,no_employee_id,Cash,,Completed,420,200
ORD0003756,8/6/2024,20240806,CUS01687,4,EMP0085,Debit Card,,Completed,144,70
ORD0002881,8/6/2024,20240806,CUS01149,2,no_employee_id,InstaPay,,Completed,360,160
ORD0009058,8/6/2024,20240806,CUS02975,4,EMP0094,InstaPay,,Completed,756,400
ORD0004011,8/7/2024,20240807,CUS01847,2,EMP0036,InstaPay,,Completed,11699,11110
ORD0008947,8/7/2024,20240807,CUS00144,3,EMP0070,Cash,,Returned,480,240
ORD0009437,8/7/2024,20240807,CUS02236,5,EMP0095,Fawry,,Completed,2128,1570
ORD0004067,8/7/2024,20240807,CUS01790,1,EMP0025,Debit Card,,Completed,550,320
ORD0007537,8/7/2024,20240807,CUS02033,3,EMP0069,Credit Card,,Completed,576,320
ORD0011743,8/7/2024,20240807,CUS00997,11,EMP0173,Debit Card,,Returned,1322.5,730
ORD0002277,8/7/2024,20240807,CUS02064,2,EMP0046,InstaPay,,Completed,1332,740
ORD0010153,8/8/2024,20240808,CUS02332,1,EMP0021,Cash,,Completed,140,60
ORD0004018,8/8/2024,20240808,CUS02519,1,EMP0001,Credit Card,,Completed,260,120
ORD0005179,8/8/2024,20240808,CUS00914,1,EMP0010,Cash,,Completed,1416,870
ORD0009330,8/8/2024,20240808,CUS02766,2,no_employee_id,InstaPay,,Completed,1640,790
ORD0011073,8/8/2024,20240808,CUS00814,3,EMP0057,Vodafone Cash,,Completed,1297,660
ORD0011842,8/8/2024,20240808,CUS02995,3,EMP0060,Credit Card,,Completed,2880,2800
ORD0005789,8/8/2024,20240808,CUS02431,1,EMP0002,InstaPay,,Returned,19800,21200
ORD0008610,8/8/2024,20240808,CUS00230,3,EMP0058,Cash,,Completed,716.5,440
ORD0004287,8/8/2024,20240808,CUS02481,5,EMP0101,Cash,,Cancelled,443.5,200
ORD0009364,8/9/2024,20240809,CUS00879,1,EMP0017,Credit Card,,Completed,990,500
ORD0007004,8/9/2024,20240809,CUS02244,6,EMP0116,Credit Card,,Completed,150,70
ORD0001843,8/9/2024,20240809,CUS00336,3,EMP0076,InstaPay,,Completed,480,220
ORD0002343,8/9/2024,20240809,CUS01281,1,EMP0020,Fawry,,Completed,256.5,130
ORD0006043,8/9/2024,20240809,CUS00137,15,EMP0211,Cash,,Completed,2187,1200
ORD0006982,8/9/2024,20240809,CUS00288,6,EMP0121,Vodafone Cash,,Completed,350,170
ORD0007644,8/10/2024,20240810,CUS01621,14,EMP0198,InstaPay,,Completed,142.5,70
ORD0007321,8/10/2024,20240810,CUS00749,5,EMP0102,Vodafone Cash,,Completed,290,140
ORD0002924,8/10/2024,20240810,CUS02506,7,EMP0135,Debit Card,,Completed,470,230
ORD0011474,8/10/2024,20240810,CUS02138,12,EMP0174,Fawry,,Completed,2553,1320
ORD0003243,8/10/2024,20240810,CUS01541,5,EMP0107,Debit Card,,Completed,285,140
ORD0006987,8/10/2024,20240810,CUS00553,3,EMP0056,Vodafone Cash,,Completed,680,320
ORD0009976,8/10/2024,20240810,CUS02717,8,EMP0142,InstaPay,,Completed,150,70
ORD0009068,8/10/2024,20240810,CUS01418,15,EMP0211,InstaPay,,Completed,19940,15580
ORD0010812,8/10/2024,20240810,CUS00836,1,EMP0004,InstaPay,,Completed,102,60
ORD0000380,8/10/2024,20240810,CUS00027,8,EMP0141,InstaPay,,Completed,2592,1600
ORD0009144,8/11/2024,20240811,CUS00082,2,EMP0037,Fawry,,Completed,414,220
ORD0010273,8/11/2024,20240811,CUS00949,2,EMP0043,Debit Card,,Returned,7983,7320
ORD0009450,8/11/2024,20240811,CUS00614,3,EMP0062,Credit Card,,Completed,6597.5,5770
ORD0002037,8/11/2024,20240811,CUS00600,6,EMP0125,Credit Card,,Completed,288,170
ORD0011330,8/11/2024,20240811,CUS02220,2,EMP0037,Cash,,Completed,1130,550
ORD0006734,8/11/2024,20240811,CUS02655,10,EMP0153,Credit Card,,Completed,852.5,470
ORD0010540,8/11/2024,20240811,CUS02009,3,EMP0070,Credit Card,,Completed,666,330
ORD0009096,8/11/2024,20240811,CUS00096,2,EMP0039,Vodafone Cash,,Cancelled,2862,1670
ORD0006254,8/11/2024,20240811,CUS02911,3,EMP0056,Fawry,,Completed,673,400
ORD0011659,8/11/2024,20240811,CUS02232,2,EMP0029,InstaPay,,Completed,17418,15180
ORD0007195,8/11/2024,20240811,CUS00908,2,EMP0036,Vodafone Cash,,Completed,1462.5,760
ORD0000431,8/11/2024,20240811,CUS00791,6,EMP0117,Fawry,,Completed,1747,1020
ORD0002275,8/11/2024,20240811,CUS00917,4,EMP0091,InstaPay,,Cancelled,26700,21300
ORD0005470,8/12/2024,20240812,CUS00995,1,EMP0016,Cash,,Cancelled,740,360
ORD0009813,8/12/2024,20240812,CUS01312,3,EMP0068,Vodafone Cash,,Completed,1387,720
ORD0001332,8/12/2024,20240812,CUS00288,1,EMP0011,Cash,,Completed,681,350
ORD0003565,8/12/2024,20240812,CUS02005,2,EMP0035,InstaPay,,Completed,1738.5,900
ORD0003221,8/12/2024,20240812,CUS00316,11,EMP0164,InstaPay,,Completed,655.5,340
ORD0009546,8/12/2024,20240812,CUS01388,1,EMP0010,Debit Card,,Completed,1197.5,580
ORD0010394,8/12/2024,20240812,CUS01403,12,EMP0177,Vodafone Cash,,Completed,1214,590
ORD0009645,8/12/2024,20240812,CUS00033,3,EMP0063,Cash,,Completed,1459,730
ORD0004825,8/12/2024,20240812,CUS02666,4,EMP0088,Fawry,,Completed,24525,26100
ORD0008125,8/12/2024,20240812,CUS02785,1,EMP0023,Cash,,Completed,306,160
ORD0007875,8/12/2024,20240812,CUS02926,13,EMP0191,Vodafone Cash,,Completed,2080.5,1210
ORD0010205,8/13/2024,20240813,CUS00586,5,EMP0109,Credit Card,,Completed,160,70
ORD0005700,8/13/2024,20240813,CUS02154,6,EMP0125,InstaPay,,Returned,494,240
ORD0009250,8/13/2024,20240813,CUS00474,14,EMP0195,Debit Card,,Completed,4850,3630
ORD0004665,8/13/2024,20240813,CUS01234,3,no_employee_id,Cash,,Completed,492,280
ORD0002961,8/13/2024,20240813,CUS02296,4,EMP0083,Credit Card,,Completed,1281,900
ORD0006403,8/13/2024,20240813,CUS01181,6,EMP0123,Debit Card,,Completed,18732.5,14950
ORD0006154,8/13/2024,20240813,CUS00189,5,EMP0101,Cash,,Completed,598,360
ORD0011450,8/13/2024,20240813,CUS00731,14,EMP0201,Vodafone Cash,,Completed,816,440
ORD0003619,8/13/2024,20240813,CUS01450,5,EMP0105,InstaPay,,Completed,100,40
ORD0000401,8/13/2024,20240813,CUS02364,1,EMP0020,Fawry,,Completed,152,70
ORD0008858,8/13/2024,20240813,CUS01973,3,EMP0060,Cash,,Completed,510.5,270
ORD0001629,8/14/2024,20240814,CUS01633,7,no_employee_id,InstaPay,,Completed,1440,880
ORD0003360,8/14/2024,20240814,CUS02423,8,EMP0138,Credit Card,,Completed,2433.5,1250
ORD0002001,8/14/2024,20240814,CUS00898,4,EMP0089,Debit Card,,Completed,1412,700
ORD0009890,8/14/2024,20240814,CUS01115,10,EMP0162,Fawry,,Completed,1970,980
ORD0006414,8/14/2024,20240814,CUS00142,1,EMP0003,Vodafone Cash,,Completed,900,450
ORD0007699,8/14/2024,20240814,CUS01878,9,EMP0148,InstaPay,,Completed,262.5,170
ORD0004534,8/14/2024,20240814,CUS01757,5,no_employee_id,Cash,,Completed,1600,940
ORD0002958,8/14/2024,20240814,CUS01135,3,EMP0078,Credit Card,,Completed,306,170
ORD0006203,8/14/2024,20240814,CUS02768,6,EMP0118,Credit Card,,Completed,440,200
ORD0007227,8/14/2024,20240814,CUS00406,8,EMP0137,InstaPay,,Completed,322,220
ORD0000707,8/14/2024,20240814,CUS00823,9,EMP0148,Cash,,Completed,510,280
ORD0006674,8/14/2024,20240814,CUS02921,2,EMP0039,Fawry,,Completed,470,230
ORD0003207,8/14/2024,20240814,CUS00098,2,EMP0046,Fawry,,Completed,607.5,350
ORD0002100,8/15/2024,20240815,CUS00725,1,EMP0009,Cash,,Completed,18810,14950
ORD0003816,8/15/2024,20240815,CUS02724,1,EMP0016,Vodafone Cash,,Completed,300,140
ORD0005723,8/15/2024,20240815,CUS00442,2,EMP0039,Debit Card,,Returned,2932,2260
ORD0008151,8/15/2024,20240815,CUS01163,1,EMP0004,Cash,,Completed,90,40
ORD0006521,8/15/2024,20240815,CUS00363,3,EMP0067,Cash,,Completed,360,170
ORD0006441,8/15/2024,20240815,CUS02460,2,EMP0054,Fawry,,Completed,819,420
ORD0010916,8/15/2024,20240815,CUS02948,10,EMP0158,Credit Card,,Completed,238,140
ORD0006574,8/15/2024,20240815,CUS02568,1,EMP0007,Debit Card,,Completed,1920,930
ORD0007529,8/15/2024,20240815,CUS00401,13,EMP0192,Credit Card,,Completed,418,200
ORD0001971,8/15/2024,20240815,CUS02108,4,EMP0088,InstaPay,,Completed,1050,540
ORD0005943,8/15/2024,20240815,CUS02953,12,EMP0176,Vodafone Cash,,Completed,4131,3330
ORD0008410,8/15/2024,20240815,CUS01399,4,EMP0087,Credit Card,,Completed,260,120
ORD0007511,8/15/2024,20240815,CUS02313,1,EMP0021,Fawry,,Completed,15000,12000
ORD0006209,8/15/2024,20240815,CUS01489,10,EMP0153,Credit Card,,Completed,12165.5,10640
ORD0003411,8/15/2024,20240815,CUS01634,1,EMP0013,Debit Card,,Completed,456,230
ORD0010551,8/15/2024,20240815,CUS01118,3,EMP0055,Cash,,Completed,365,170
ORD0007240,8/15/2024,20240815,CUS02198,3,EMP0063,Debit Card,,Completed,2482,1270
ORD0002954,8/15/2024,20240815,CUS02252,6,EMP0126,InstaPay,,Cancelled,8945,6730
ORD0005867,8/16/2024,20240816,CUS02436,4,EMP0094,Credit Card,,Completed,476,280
ORD0009794,8/16/2024,20240816,CUS01591,14,no_employee_id,Vodafone Cash,,Returned,480,210
ORD0007684,8/16/2024,20240816,CUS00397,9,EMP0147,Debit Card,,Completed,420,200
ORD0000513,8/16/2024,20240816,CUS00807,15,EMP0212,Vodafone Cash,,Completed,28461,23890
ORD0007082,8/16/2024,20240816,CUS01256,6,EMP0116,InstaPay,,Completed,16855,13900
ORD0010071,8/16/2024,20240816,CUS01349,4,EMP0091,Vodafone Cash,,Completed,3792,1980
ORD0001952,8/16/2024,20240816,CUS02775,1,EMP0013,Credit Card,,Completed,10822,8470
ORD0000444,8/16/2024,20240816,CUS00700,15,EMP0204,Fawry,,Returned,150,70
ORD0010377,8/16/2024,20240816,CUS02634,13,EMP0188,Credit Card,,Completed,3489,1860
ORD0005912,8/16/2024,20240816,CUS01336,10,EMP0163,Fawry,,Completed,360,160
ORD0000212,8/16/2024,20240816,CUS02642,8,EMP0137,InstaPay,,Completed,221,130
ORD0009299,8/16/2024,20240816,CUS02202,1,EMP0011,Debit Card,,Completed,630,300
ORD0005541,8/17/2024,20240817,CUS02714,6,EMP0118,Debit Card,,Completed,3257.5,1810
ORD0008585,8/17/2024,20240817,CUS02238,7,EMP0133,Vodafone Cash,,Completed,224,140
ORD0002883,8/17/2024,20240817,CUS00007,3,EMP0057,Debit Card,,Returned,9045,7320
ORD0002224,8/17/2024,20240817,CUS01282,3,EMP0069,Fawry,,Completed,951,500
ORD0007796,8/17/2024,20240817,CUS01831,3,EMP0059,Cash,,Completed,1928,960
ORD0004076,8/17/2024,20240817,CUS02911,2,EMP0049,Fawry,,Completed,5038,4150
ORD0007601,8/17/2024,20240817,CUS00175,2,no_employee_id,Cash,,Completed,241.5,140
ORD0010264,8/18/2024,20240818,CUS02154,9,EMP0145,InstaPay,,Completed,640,320
ORD0004963,8/18/2024,20240818,CUS00223,1,EMP0023,Debit Card,,Completed,189,100
ORD0004190,8/18/2024,20240818,CUS01818,6,EMP0125,Vodafone Cash,,Completed,14156.5,12650
ORD0009347,8/18/2024,20240818,CUS00889,2,no_employee_id,InstaPay,,Completed,130,60
ORD0005248,8/18/2024,20240818,CUS02667,6,EMP0113,Credit Card,,Returned,20689,16700
ORD0008967,8/18/2024,20240818,CUS00008,12,EMP0184,Vodafone Cash,,Completed,750.5,380
ORD0001625,8/18/2024,20240818,CUS00012,14,EMP0196,Vodafone Cash,,Completed,2210,1130
ORD0007436,8/18/2024,20240818,CUS01863,3,EMP0058,Cash,,Completed,140,60
ORD0007584,8/18/2024,20240818,CUS01617,5,EMP0107,Cash,,Completed,640,280
ORD0005967,8/18/2024,20240818,CUS02010,6,EMP0118,InstaPay,,Completed,228,120
ORD0004446,8/18/2024,20240818,CUS00128,8,no_employee_id,Credit Card,,Completed,1700,830
ORD0008279,8/18/2024,20240818,CUS02681,11,EMP0165,Cash,,Returned,238,120
ORD0004474,8/18/2024,20240818,CUS01042,5,EMP0096,InstaPay,,Completed,931,510
ORD0007549,8/18/2024,20240818,CUS00821,3,EMP0057,Credit Card,,Completed,1260,680
ORD0008207,8/18/2024,20240818,CUS02747,10,EMP0158,Cash,,Completed,480,220
ORD0009110,8/18/2024,20240818,CUS01720,2,EMP0052,InstaPay,,Completed,430,200
ORD0010701,8/19/2024,20240819,CUS02625,14,EMP0195,InstaPay,,Completed,1320.5,670
ORD0008848,8/19/2024,20240819,CUS01356,11,EMP0171,Vodafone Cash,,Completed,4546.5,2300
ORD0006050,8/19/2024,20240819,CUS01611,5,EMP0109,Vodafone Cash,,Completed,560,390
ORD0004784,8/19/2024,20240819,CUS02626,1,EMP0028,Cash,,Cancelled,634.5,360
ORD0000850,8/19/2024,20240819,CUS02792,1,EMP0026,InstaPay,,Completed,90,40
ORD0005343,8/19/2024,20240819,CUS02272,2,EMP0046,Fawry,,Completed,1440,1400
ORD0000080,8/19/2024,20240819,CUS00702,14,EMP0196,Fawry,,Completed,1870.5,1070
ORD0011393,8/19/2024,20240819,CUS02006,1,EMP0023,Vodafone Cash,,Completed,229.5,120
ORD0001826,8/19/2024,20240819,CUS00880,2,EMP0047,Cash,,Completed,461.5,230
ORD0004684,8/19/2024,20240819,CUS02066,5,EMP0101,Credit Card,,Returned,468,260
ORD0011021,8/19/2024,20240819,CUS02138,11,EMP0168,Fawry,,Completed,675,360
ORD0004645,8/19/2024,20240819,CUS00362,2,EMP0037,Vodafone Cash,,Completed,12540,10500
ORD0009570,8/19/2024,20240819,CUS01226,1,EMP0018,Cash,,Returned,5414.5,4930
ORD0001620,8/19/2024,20240819,CUS01923,12,EMP0182,Cash,,Completed,8799,6800
ORD0010141,8/19/2024,20240819,CUS02364,14,EMP0194,Vodafone Cash,,Returned,747,410
ORD0011262,8/19/2024,20240819,CUS02046,11,EMP0167,Debit Card,,Completed,8339.5,6260
ORD0003262,8/20/2024,20240820,CUS00467,12,EMP0177,Credit Card,,Completed,306,170
ORD0003132,8/20/2024,20240820,CUS02243,10,EMP0162,Vodafone Cash,,Completed,408,220
ORD0000277,8/20/2024,20240820,CUS02363,12,EMP0174,Debit Card,,Completed,396,220
ORD0003684,8/20/2024,20240820,CUS01983,3,EMP0058,Debit Card,,Completed,396,220
ORD0001997,8/20/2024,20240820,CUS01758,1,EMP0026,Cash,,Completed,306,160
ORD0000947,8/20/2024,20240820,CUS02717,7,EMP0134,InstaPay,,Completed,112,70
ORD0002440,8/20/2024,20240820,CUS00488,12,EMP0177,Credit Card,,Completed,437,230
ORD0008896,8/20/2024,20240820,CUS01491,3,no_employee_id,Cash,,Completed,2322,1460
ORD0006675,8/20/2024,20240820,CUS00362,4,EMP0094,Cash,,Completed,1271.5,630
ORD0002507,8/20/2024,20240820,CUS01927,5,EMP0104,Cash,,Completed,28920,25540
ORD0001018,8/20/2024,20240820,CUS02311,13,EMP0193,InstaPay,,Returned,1112,670
ORD0001800,8/21/2024,20240821,CUS00813,7,EMP0130,Cash,,Completed,230,110
ORD0006193,8/21/2024,20240821,CUS02559,14,EMP0197,Cash,,Completed,1280,780
ORD0010300,8/21/2024,20240821,CUS02950,1,EMP0012,Credit Card,,Returned,351.5,180
ORD0002115,8/21/2024,20240821,CUS02890,3,EMP0064,Debit Card,,Completed,19230,15240
ORD0007748,8/21/2024,20240821,CUS02045,12,EMP0183,Debit Card,,Completed,640,280
ORD0008647,8/21/2024,20240821,CUS01001,3,EMP0074,Vodafone Cash,,Completed,263.5,150
ORD0004013,8/21/2024,20240821,CUS00821,3,EMP0077,Cash,,Completed,234,130
ORD0004106,8/21/2024,20240821,CUS00373,1,EMP0005,Credit Card,,Completed,1900,960
ORD0004325,8/21/2024,20240821,CUS02859,1,EMP0016,Cash,,Completed,1632,900
ORD0009765,8/21/2024,20240821,CUS01302,10,EMP0160,Debit Card,,Completed,747,390
ORD0006837,8/21/2024,20240821,CUS00813,12,EMP0177,Fawry,,Completed,714,420
ORD0007654,8/21/2024,20240821,CUS00410,6,EMP0126,Vodafone Cash,,Completed,810,390
ORD0007317,8/22/2024,20240822,CUS01759,5,EMP0100,InstaPay,,Completed,200,100
ORD0004661,8/22/2024,20240822,CUS00720,1,EMP0027,InstaPay,,Completed,250,120
ORD0001743,8/22/2024,20240822,CUS01382,1,EMP0011,InstaPay,,Completed,7435,6360
ORD0010737,8/22/2024,20240822,CUS02202,13,EMP0190,Credit Card,,Completed,860,420
ORD0007351,8/22/2024,20240822,CUS00214,6,EMP0120,Fawry,,Completed,228,120
ORD0006602,8/22/2024,20240822,CUS02923,10,EMP0153,Credit Card,,Completed,900,450
ORD0009314,8/22/2024,20240822,CUS00594,3,EMP0063,Debit Card,,Completed,1285,760
ORD0009376,8/22/2024,20240822,CUS02394,10,EMP0159,Fawry,,Completed,527,300
ORD0004487,8/22/2024,20240822,CUS01996,4,EMP0080,Credit Card,,Completed,351,180
ORD0004548,8/22/2024,20240822,CUS00201,2,EMP0035,Cash,,Cancelled,140,70
ORD0009003,8/22/2024,20240822,CUS01137,2,EMP0041,Debit Card,,Completed,2525,1340
ORD0009309,8/22/2024,20240822,CUS01000,2,EMP0046,Debit Card,,Completed,171,80
ORD0005598,8/22/2024,20240822,CUS02531,3,EMP0067,Vodafone Cash,,Completed,840,410
ORD0000736,8/22/2024,20240822,CUS00303,4,EMP0088,Cash,,Cancelled,1521,880
ORD0001347,8/23/2024,20240823,CUS01824,11,EMP0168,Credit Card,,Completed,345,190
ORD0011511,8/23/2024,20240823,CUS01798,14,EMP0201,Cash,,Completed,530,250
ORD0007637,8/23/2024,20240823,CUS02427,4,EMP0084,Credit Card,,Completed,1142,920
ORD0001311,8/23/2024,20240823,CUS02442,3,no_employee_id,Credit Card,,Completed,1004,540
ORD0011442,8/23/2024,20240823,CUS01840,4,EMP0079,Cash,,Completed,546.5,260
ORD0007805,8/23/2024,20240823,CUS02533,15,EMP0215,Fawry,,Completed,152,90
ORD0003491,8/23/2024,20240823,CUS00610,6,EMP0117,InstaPay,,Completed,13361.5,10580
ORD0009149,8/23/2024,20240823,CUS01040,1,EMP0014,Debit Card,,Completed,1982,1060
ORD0002149,8/23/2024,20240823,CUS00192,6,EMP0115,InstaPay,,Completed,691.5,380
ORD0002972,8/23/2024,20240823,CUS00155,2,EMP0029,Credit Card,,Completed,320,140
ORD0003795,8/23/2024,20240823,CUS01379,4,EMP0094,InstaPay,,Returned,473,220
ORD0004102,8/23/2024,20240823,CUS00201,2,EMP0052,InstaPay,,Completed,330,160
ORD0008640,8/24/2024,20240824,CUS01174,4,EMP0094,Fawry,,Completed,1700,960
ORD0010319,8/24/2024,20240824,CUS02368,12,EMP0184,Debit Card,,Completed,140,60
ORD0005992,8/24/2024,20240824,CUS00607,2,EMP0047,Credit Card,,Completed,984,570
ORD0006409,8/24/2024,20240824,CUS01859,2,EMP0042,Debit Card,,Completed,1835,910
ORD0007765,8/24/2024,20240824,CUS00805,11,EMP0167,Fawry,,Completed,1011.5,540
ORD0001448,8/24/2024,20240824,CUS01348,11,EMP0167,Cash,,Returned,551,280
ORD0011282,8/24/2024,20240824,CUS01802,7,EMP0136,Vodafone Cash,,Completed,597,310
ORD0006767,8/24/2024,20240824,CUS01451,7,EMP0127,InstaPay,,Completed,24047,19620
ORD0004986,8/24/2024,20240824,CUS02733,10,EMP0155,Credit Card,,Completed,140,70
ORD0009860,8/24/2024,20240824,CUS00845,2,no_employee_id,InstaPay,,Completed,535.5,290
ORD0001022,8/24/2024,20240824,CUS01767,2,EMP0050,Debit Card,,Completed,171,90
ORD0006768,8/24/2024,20240824,CUS00559,10,EMP0159,Cash,,Completed,345,220
ORD0006885,8/24/2024,20240824,CUS00223,1,EMP0027,Credit Card,,Completed,131.5,80
ORD0008311,8/24/2024,20240824,CUS02356,1,EMP0013,Credit Card,,Completed,2256,1170
ORD0009667,8/24/2024,20240824,CUS02279,11,EMP0164,Debit Card,,Completed,642,360
ORD0010988,8/24/2024,20240824,CUS00213,3,EMP0066,Debit Card,,Completed,882,480
ORD0005898,8/25/2024,20240825,CUS01041,6,EMP0116,Debit Card,,Returned,1967,1020
ORD0005829,8/25/2024,20240825,CUS02496,4,EMP0080,Credit Card,,Cancelled,936,500
ORD0010486,8/25/2024,20240825,CUS02063,15,EMP0210,InstaPay,,Completed,430,210
ORD0006716,8/25/2024,20240825,CUS00608,5,EMP0105,Debit Card,,Completed,1530.5,820
ORD0003158,8/25/2024,20240825,CUS00685,9,EMP0145,Fawry,,Completed,14065.5,10940
ORD0009458,8/25/2024,20240825,CUS01220,4,EMP0090,InstaPay,,Completed,9336,7330
ORD0003907,8/25/2024,20240825,CUS01043,2,EMP0054,Debit Card,,Returned,1504,770
ORD0008476,8/26/2024,20240826,CUS00344,2,EMP0044,Debit Card,,Completed,366,190
ORD0002777,8/26/2024,20240826,CUS00488,7,EMP0129,Cash,,Completed,1180,660
ORD0002526,8/26/2024,20240826,CUS01241,1,EMP0022,Fawry,,Completed,16805,12900
ORD0003602,8/26/2024,20240826,CUS02981,6,EMP0119,Fawry,,Completed,240,120
ORD0009803,8/26/2024,20240826,CUS02317,8,EMP0142,Debit Card,,Completed,3117.5,2080
ORD0009402,8/26/2024,20240826,CUS02834,5,EMP0104,Vodafone Cash,,Completed,1206,680
ORD0006825,8/26/2024,20240826,CUS00272,5,EMP0095,Credit Card,,Completed,263.5,150
ORD0000826,8/26/2024,20240826,CUS01528,1,EMP0021,Credit Card,,Completed,2080,1000
ORD0005642,8/26/2024,20240826,CUS01744,4,no_employee_id,Debit Card,,Completed,690,330
ORD0002215,8/26/2024,20240826,CUS02479,4,EMP0094,InstaPay,,Completed,320,140
ORD0001851,8/26/2024,20240826,CUS01279,15,EMP0215,Fawry,,Completed,1224,620
ORD0002610,8/27/2024,20240827,CUS00527,4,EMP0089,Credit Card,,Completed,1840,880
ORD0010455,8/27/2024,20240827,CUS02880,4,EMP0093,Credit Card,,Completed,1860,1020
ORD0005872,8/27/2024,20240827,CUS01783,1,EMP0027,Credit Card,,Completed,19920,15560
ORD0009552,8/27/2024,20240827,CUS01348,1,EMP0017,Credit Card,,Completed,42775,35520
ORD0011318,8/27/2024,20240827,CUS00601,1,EMP0005,Cash,,Completed,14849,12690
ORD0005185,8/27/2024,20240827,CUS02213,3,EMP0067,Debit Card,,Completed,1254,640
ORD0010315,8/27/2024,20240827,CUS02397,5,EMP0108,Fawry,,Returned,926,520
ORD0006007,8/27/2024,20240827,CUS02392,3,no_employee_id,Cash,,Returned,581,410
ORD0004905,8/27/2024,20240827,CUS00100,1,EMP0001,InstaPay,,Completed,1939,980
